county,office,district,town,precinct,candidate,party,votes,state_election_id
Bennington,State House,BEN-2-2,Bennington,,Total Votes Cast,Independent,4682,68873
Bennington,State House,BEN-3,Shaftsbury,,Alice Miller,Democratic,1402,68874
Bennington,State House,BEN-3,Sunderland,,Alice Miller,Democratic,83,68874
Bennington,State House,BEN-3,Shaftsbury,,Write Ins,,0,68874
Bennington,State House,BEN-3,Sunderland,,Write Ins,,0,68874
Bennington,State House,BEN-3,Shaftsbury,,Blanks,,0,68874
Bennington,State House,BEN-3,Sunderland,,Blanks,,0,68874
Bennington,State House,BEN-3,Shaftsbury,,Total Votes Cast,Independent,1402,68874
Bennington,State House,BEN-3,Sunderland,,Total Votes Cast,Independent,83,68874
Bennington,State House,BEN-4,Arlington,,Jeff Wilson,Democratic,771,68875
Bennington,State House,BEN-4,Manchester,,Jeff Wilson,Democratic,1716,68875
Bennington,State House,BEN-4,Sandgate,,Jeff Wilson,Democratic,116,68875
Bennington,State House,BEN-4,Sunderland,,Jeff Wilson,Democratic,228,68875
Bennington,State House,BEN-4,Arlington,,Cynthia Browning,Democratic,961,68875
Bennington,State House,BEN-4,Manchester,,Cynthia Browning,Democratic,1205,68875
Bennington,State House,BEN-4,Sandgate,,Cynthia Browning,Democratic,154,68875
Bennington,State House,BEN-4,Sunderland,,Cynthia Browning,Democratic,269,68875
Bennington,State House,BEN-4,Arlington,,Write Ins,,0,68875
Bennington,State House,BEN-4,Manchester,,Write Ins,,0,68875
Bennington,State House,BEN-4,Sandgate,,Write Ins,,0,68875
Bennington,State House,BEN-4,Sunderland,,Write Ins,,0,68875
Bennington,State House,BEN-4,Arlington,,Blanks,,0,68875
Bennington,State House,BEN-4,Manchester,,Blanks,,0,68875
Bennington,State House,BEN-4,Sandgate,,Blanks,,0,68875
Bennington,State House,BEN-4,Sunderland,,Blanks,,0,68875
Bennington,State House,BEN-4,Arlington,,Total Votes Cast,Independent,1732,68875
Bennington,State House,BEN-4,Manchester,,Total Votes Cast,Independent,2921,68875
Bennington,State House,BEN-4,Sandgate,,Total Votes Cast,Independent,270,68875
Bennington,State House,BEN-4,Sunderland,,Total Votes Cast,Independent,497,68875
Rutland,State House,BEN-RUT,Danby,,Patti Komline,Republican,495,68947
Bennington,State House,BEN-RUT,Dorset,,Patti Komline,Republican,1005,68947
Bennington,State House,BEN-RUT,Landgrove,,Patti Komline,Republican,74,68947
Rutland,State House,BEN-RUT,Mount Tabor,,Patti Komline,Republican,68,68947
Bennington,State House,BEN-RUT,Peru,,Patti Komline,Republican,182,68947
Rutland,State House,BEN-RUT,Danby,,Write Ins,,10,68947
Bennington,State House,BEN-RUT,Dorset,,Write Ins,,21,68947
Bennington,State House,BEN-RUT,Landgrove,,Write Ins,,4,68947
Rutland,State House,BEN-RUT,Mount Tabor,,Write Ins,,0,68947
Bennington,State House,BEN-RUT,Peru,,Write Ins,,4,68947
Rutland,State House,BEN-RUT,Danby,,Blanks,,135,68947
Bennington,State House,BEN-RUT,Dorset,,Blanks,,183,68947
Bennington,State House,BEN-RUT,Landgrove,,Blanks,,25,68947
Rutland,State House,BEN-RUT,Mount Tabor,,Blanks,,14,68947
Bennington,State House,BEN-RUT,Peru,,Blanks,,33,68947
Rutland,State House,BEN-RUT,Danby,,Total Votes Cast,Independent,640,68947
Bennington,State House,BEN-RUT,Dorset,,Total Votes Cast,Independent,1209,68947
Bennington,State House,BEN-RUT,Landgrove,,Total Votes Cast,Independent,103,68947
Rutland,State House,BEN-RUT,Mount Tabor,,Total Votes Cast,Independent,82,68947
Bennington,State House,BEN-RUT,Peru,,Total Votes Cast,Independent,219,68947
Caledonia,State House,CAL-1,Barnet,,Leigh B. Larocque,Republican,505,68876
Caledonia,State House,CAL-1,Ryegate,,Leigh B. Larocque,Republican,230,68876
Caledonia,State House,CAL-1,Waterford,,Leigh B. Larocque,Republican,408,68876
Caledonia,State House,CAL-1,Barnet,,Claudette Sortino,Democratic,438,68876
Caledonia,State House,CAL-1,Ryegate,,Claudette Sortino,Democratic,310,68876
Caledonia,State House,CAL-1,Waterford,,Claudette Sortino,Democratic,287,68876
Caledonia,State House,CAL-1,Barnet,,Write Ins,,0,68876
Caledonia,State House,CAL-1,Ryegate,,Write Ins,,0,68876
Caledonia,State House,CAL-1,Waterford,,Write Ins,,0,68876
Caledonia,State House,CAL-1,Barnet,,Blanks,,0,68876
Caledonia,State House,CAL-1,Ryegate,,Blanks,,0,68876
Caledonia,State House,CAL-1,Waterford,,Blanks,,0,68876
Caledonia,State House,CAL-1,Barnet,,Total Votes Cast,Independent,943,68876
Caledonia,State House,CAL-1,Ryegate,,Total Votes Cast,Independent,540,68876
Caledonia,State House,CAL-1,Waterford,,Total Votes Cast,Independent,695,68876
Caledonia,State House,CAL-2,Hardwick,,Kristina I. Michelsen,Democratic,1113,68877
Caledonia,State House,CAL-2,Stannard,,Kristina I. Michelsen,Democratic,88,68877
Caledonia,State House,CAL-2,Walden,,Kristina I. Michelsen,Democratic,350,68877
Caledonia,State House,CAL-2,Hardwick,,Write Ins,,0,68877
Caledonia,State House,CAL-2,Stannard,,Write Ins,,0,68877
Caledonia,State House,CAL-2,Walden,,Write Ins,,0,68877
Caledonia,State House,CAL-2,Hardwick,,Blanks,,0,68877
Caledonia,State House,CAL-2,Stannard,,Blanks,,0,68877
Caledonia,State House,CAL-2,Walden,,Blanks,,0,68877
Caledonia,State House,CAL-2,Hardwick,,Total Votes Cast,Independent,1113,68877
Caledonia,State House,CAL-2,Stannard,,Total Votes Cast,Independent,88,68877
Caledonia,State House,CAL-2,Walden,,Total Votes Cast,Independent,350,68877
Caledonia,State House,CAL-3,Saint Johnsbury,,Bob South,Democratic,1694,68878
Caledonia,State House,CAL-3,Saint Johnsbury,,Michelle Fay,Democratic,1525,68878
Caledonia,State House,CAL-3,Saint Johnsbury,,Gary Reis,Republican,1463,68878
Caledonia,State House,CAL-3,Saint Johnsbury,,Write Ins,,0,68878
Caledonia,State House,CAL-3,Saint Johnsbury,,Blanks,,0,68878
Caledonia,State House,CAL-3,Saint Johnsbury,,Total Votes Cast,Independent,4682,68878
Caledonia,State House,CAL-4,Burke,,Richard Lawrence,Republican,453,68879
Caledonia,State House,CAL-4,Lyndon,,Richard Lawrence,Republican,1365,68879
Caledonia,State House,CAL-4,Sutton,,Richard Lawrence,Republican,274,68879
Caledonia,State House,CAL-4,Burke,,Martha Feltus,Republican,411,68879
Caledonia,State House,CAL-4,Lyndon,,Martha Feltus,Republican,1331,68879
Caledonia,State House,CAL-4,Sutton,,Martha Feltus,Republican,207,68879
Caledonia,State House,CAL-4,Burke,,Celeste Marie Girrell,Democratic,312,68879
Caledonia,State House,CAL-4,Lyndon,,Celeste Marie Girrell,Democratic,672,68879
Caledonia,State House,CAL-4,Sutton,,Celeste Marie Girrell,Democratic,202,68879
Caledonia,State House,CAL-4,Burke,,Write Ins,,0,68879
Caledonia,State House,CAL-4,Lyndon,,Write Ins,,0,68879
Caledonia,State House,CAL-4,Sutton,,Write Ins,,0,68879
Caledonia,State House,CAL-4,Burke,,Blanks,,0,68879
Caledonia,State House,CAL-4,Lyndon,,Blanks,,0,68879
Caledonia,State House,CAL-4,Sutton,,Blanks,,0,68879
Caledonia,State House,CAL-4,Burke,,Total Votes Cast,Independent,1176,68879
Caledonia,State House,CAL-4,Lyndon,,Total Votes Cast,Independent,3368,68879
Caledonia,State House,CAL-4,Sutton,,Total Votes Cast,Independent,683,68879
Washington,State House,CAL-WAS,Cabot,,Catherine Toll,Democratic,634,68880
Caledonia,State House,CAL-WAS,Danville,,Catherine Toll,Democratic,983,68880
Caledonia,State House,CAL-WAS,Peacham,,Catherine Toll,Democratic,415,68880
Washington,State House,CAL-WAS,Cabot,,Write Ins,,0,68880
Caledonia,State House,CAL-WAS,Danville,,Write Ins,,0,68880
Caledonia,State House,CAL-WAS,Peacham,,Write Ins,,0,68880
Washington,State House,CAL-WAS,Cabot,,Blanks,,0,68880
Caledonia,State House,CAL-WAS,Danville,,Blanks,,0,68880
Caledonia,State House,CAL-WAS,Peacham,,Blanks,,0,68880
Washington,State House,CAL-WAS,Cabot,,Total Votes Cast,Independent,634,68880
Caledonia,State House,CAL-WAS,Danville,,Total Votes Cast,Independent,983,68880
Caledonia,State House,CAL-WAS,Peacham,,Total Votes Cast,Independent,415,68880
Chittenden,State House,CHT-1,Richmond,,Anne T. O Brien,Democratic,2038,68899
Chittenden,State House,CHT-1,Richmond,,Write Ins,,0,68899
Chittenden,State House,CHT-1,Richmond,,Blanks,,0,68899
Chittenden,State House,CHT-1,Richmond,,Total Votes Cast,Green,2038,68899
Chittenden,State House,CHT-10,Milton,,Donald H. Turner,Republican,3144,68881
Chittenden,State House,CHT-10,Milton,,Ronald E. Hubert,Republican,2150,68881
Chittenden,State House,CHT-10,Milton,,Todd Buik,Democratic,1144,68881
Chittenden,State House,CHT-10,Milton,,Write Ins,,0,68881
Chittenden,State House,CHT-10,Milton,,Blanks,,0,68881
Chittenden,State House,CHT-10,Milton,,Total Votes Cast,Green,6438,68881
Chittenden,State House,CHT-2,Williston,,Jim McCullough,Democratic,2855,68900
Chittenden,State House,CHT-2,Williston,,Terry Macaig,Democratic,2504,68900
Chittenden,State House,CHT-2,Williston,,Jay P. Michaud,Republican,1910,68900
Chittenden,State House,CHT-2,Williston,,Thomas M. Nelson,Republican,1861,68900
Chittenden,State House,CHT-2,Williston,,Write Ins,,0,68900
Chittenden,State House,CHT-2,Williston,,Blanks,,0,68900
Chittenden,State House,CHT-2,Williston,,Total Votes Cast,Green,9130,68900
Chittenden,State House,CHT-3,Jericho,,Bill Frank,Democratic,1657,68864
Chittenden,State House,CHT-3,Underhill,,Bill Frank,Democratic,1151,68864
Chittenden,State House,CHT-3,Jericho,,George Till,Democratic,1656,68864
Chittenden,State House,CHT-3,Underhill,,George Till,Democratic,943,68864
Chittenden,State House,CHT-3,Jericho,,Debbie Rackliff,Republican,1263,68864
Chittenden,State House,CHT-3,Underhill,,Debbie Rackliff,Republican,630,68864
Chittenden,State House,CHT-3,Jericho,,Matthew C. Zambarano,Republican,756,68864
Chittenden,State House,CHT-3,Underhill,,Matthew C. Zambarano,Republican,380,68864
Chittenden,State House,CHT-3,Jericho,,Write Ins,,0,68864
Chittenden,State House,CHT-3,Underhill,,Write Ins,,0,68864
Chittenden,State House,CHT-3,Jericho,,Blanks,,0,68864
Chittenden,State House,CHT-3,Underhill,,Blanks,,0,68864
Chittenden,State House,CHT-3,Jericho,,Total Votes Cast,Green,5332,68864
Chittenden,State House,CHT-3,Underhill,,Total Votes Cast,Green,3104,68864
Chittenden,State House,CHT-4-1,Charlotte,,Mike Yantachka,Democratic,1449,68882
Chittenden,State House,CHT-4-1,Hinesburg,,Mike Yantachka,Democratic,14,68882
Chittenden,State House,CHT-4-1,Charlotte,,Ed Stone,Republican,875,68882
Chittenden,State House,CHT-4-1,Hinesburg,,Ed Stone,Republican,2,68882
Chittenden,State House,CHT-4-1,Charlotte,,Write Ins,,0,68882
Chittenden,State House,CHT-4-1,Hinesburg,,Write Ins,,0,68882
Chittenden,State House,CHT-4-1,Charlotte,,Blanks,,0,68882
Chittenden,State House,CHT-4-1,Hinesburg,,Blanks,,0,68882
Chittenden,State House,CHT-4-1,Charlotte,,Total Votes Cast,Green,2324,68882
Chittenden,State House,CHT-4-1,Hinesburg,,Total Votes Cast,Green,16,68882
Chittenden,State House,CHT-4-2,Hinesburg,,Bill Lippert,Democratic,1936,68883
Chittenden,State House,CHT-4-2,Hinesburg,,Write Ins,,0,68883
Chittenden,State House,CHT-4-2,Hinesburg,,Blanks,,0,68883
Chittenden,State House,CHT-4-2,Hinesburg,,Total Votes Cast,Green,1936,68883
Chittenden,State House,CHT-5-1,Shelburne,,Kathryn Webb,Democratic,1970,68884
Chittenden,State House,CHT-5-1,Shelburne,,Write Ins,,0,68884
Chittenden,State House,CHT-5-1,Shelburne,,Blanks,,0,68884
Chittenden,State House,CHT-5-1,Shelburne,,Total Votes Cast,Green,1970,68884
Chittenden,State House,CHT-5-2,Shelburne,,Joan G. Lenes,Democratic,1128,68885
Chittenden,State House,CHT-5-2,Saint George,,Joan G. Lenes,Democratic,177,68885
Chittenden,State House,CHT-5-2,Shelburne,,George Schiavone,Republican,866,68885
Chittenden,State House,CHT-5-2,Saint George,,George Schiavone,Republican,138,68885
Chittenden,State House,CHT-5-2,Shelburne,,Write Ins,,0,68885
Chittenden,State House,CHT-5-2,Saint George,,Write Ins,,0,68885
Chittenden,State House,CHT-5-2,Shelburne,,Blanks,,0,68885
Chittenden,State House,CHT-5-2,Saint George,,Blanks,,0,68885
Chittenden,State House,CHT-5-2,Shelburne,,Total Votes Cast,Green,1994,68885
Chittenden,State House,CHT-5-2,Saint George,,Total Votes Cast,Green,315,68885
Chittenden,State House,CHT-6-1,Burlington,,Kurt Wright,Republican,2332,68886
Chittenden,State House,CHT-6-1,Burlington,,Joanna Cole,Democratic,2008,68886
Chittenden,State House,CHT-6-1,Burlington,,Bill Aswad,Democratic,1987,68886
Chittenden,State House,CHT-6-1,Burlington,,Write Ins,,0,68886
Chittenden,State House,CHT-6-1,Burlington,,Blanks,,0,68886
Chittenden,State House,CHT-6-1,Burlington,,Total Votes Cast,Green,6327,68886
Chittenden,State House,CHT-6-2,Burlington,,Jean O Sullivan,Democratic,1614,68887
Chittenden,State House,CHT-6-2,Burlington,,Write Ins,,0,68887
Chittenden,State House,CHT-6-2,Burlington,,Blanks,,0,68887
Chittenden,State House,CHT-6-2,Burlington,,Total Votes Cast,Green,1614,68887
Chittenden,State House,CHT-6-3,Burlington,,Jill Krowinski,Democratic,1837,68861
Chittenden,State House,CHT-6-3,Burlington,,Curt McCormack,Democratic,1450,68861
Chittenden,State House,CHT-6-3,Burlington,,Gene Bergman,Progressive,940,68861
Chittenden,State House,CHT-6-3,Burlington,,Kit Andrews,Progressive,838,68861
Chittenden,State House,CHT-6-3,Burlington,,Write Ins,,0,68861
Chittenden,State House,CHT-6-3,Burlington,,Blanks,,0,68861
Chittenden,State House,CHT-6-3,Burlington,,Total Votes Cast,Green,5065,68861
Chittenden,State House,CHT-6-4,Burlington,,Kesha Ram,Democratic,1840,68862
Chittenden,State House,CHT-6-4,Burlington,,Christopher A. Pearson,Progressive,1213,68862
Chittenden,State House,CHT-6-4,Burlington,,Write Ins,,0,68862
Chittenden,State House,CHT-6-4,Burlington,,Blanks,,0,68862
Chittenden,State House,CHT-6-4,Burlington,,Total Votes Cast,Green,3053,68862
Chittenden,State House,CHT-6-5,Burlington,,Johannah Leddy Donovan,Democratic,3003,68863
Chittenden,State House,CHT-6-5,Burlington,,Suzi Wizowaty,Democratic,2988,68863
Chittenden,State House,CHT-6-5,Burlington,,Write Ins,,0,68863
Chittenden,State House,CHT-6-5,Burlington,,Blanks,,0,68863
Chittenden,State House,CHT-6-5,Burlington,,Total Votes Cast,Green,5991,68863
Chittenden,State House,CHT-6-6,Burlington,,Barbara Rachelson,Democratic,780,68888
Chittenden,State House,CHT-6-6,Burlington,,Write Ins,,0,68888
Chittenden,State House,CHT-6-6,Burlington,,Blanks,,0,68888
Chittenden,State House,CHT-6-6,Burlington,,Total Votes Cast,,780,68888
Chittenden,State House,CHT-6-7,Burlington,,Clement Bissonnette,Democratic,46,68889
Chittenden,State House,CHT-6-7,Winooski,,Clement Bissonnette,Democratic,1872,68889
Chittenden,State House,CHT-6-7,Burlington,,George C. Cross,Democratic,44,68889
Chittenden,State House,CHT-6-7,Winooski,,George C. Cross,Democratic,1763,68889
Chittenden,State House,CHT-6-7,Burlington,,Write Ins,,0,68889
Chittenden,State House,CHT-6-7,Winooski,,Write Ins,,0,68889
Chittenden,State House,CHT-6-7,Burlington,,Blanks,,0,68889
Chittenden,State House,CHT-6-7,Winooski,,Blanks,,0,68889
Chittenden,State House,CHT-6-7,Burlington,,Total Votes Cast,Green,90,68889
Chittenden,State House,CHT-6-7,Winooski,,Total Votes Cast,Green,3635,68889
Chittenden,State House,CHT-7-1,South Burlington,,Michele F. Kupersmith,Democratic,1870,68890
Chittenden,State House,CHT-7-1,South Burlington,,Write Ins,,0,68890
Chittenden,State House,CHT-7-1,South Burlington,,Blanks,,0,68890
Chittenden,State House,CHT-7-1,South Burlington,,Total Votes Cast,Green,1870,68890
Chittenden,State House,CHT-7-2,South Burlington,,Ann Pugh,Democratic,2019,68891
Chittenden,State House,CHT-7-2,South Burlington,,Write Ins,,0,68891
Chittenden,State House,CHT-7-2,South Burlington,,Blanks,,0,68891
Chittenden,State House,CHT-7-2,South Burlington,,Total Votes Cast,Green,2019,68891
Chittenden,State House,CHT-7-3,South Burlington,,Helen Head,Democratic,1766,68892
Chittenden,State House,CHT-7-3,South Burlington,,Write Ins,,0,68892
Chittenden,State House,CHT-7-3,South Burlington,,Blanks,,0,68892
Chittenden,State House,CHT-7-3,South Burlington,,Total Votes Cast,Green,1766,68892
Chittenden,State House,CHT-7-4,South Burlington,,Maida F. Townsend,Democratic,1376,68893
Chittenden,State House,CHT-7-4,South Burlington,,Timothy E. Cutler,Republican,758,68893
Chittenden,State House,CHT-7-4,South Burlington,,Write Ins,,0,68893
Chittenden,State House,CHT-7-4,South Burlington,,Blanks,,0,68893
Chittenden,State House,CHT-7-4,South Burlington,,Total Votes Cast,Green,2134,68893
Chittenden,State House,CHT-8-1,Essex,,Linda K. Myers,Republican,2816,68894
Chittenden,State House,CHT-8-1,Essex,,Debbie Evans,Democratic,2770,68894
Chittenden,State House,CHT-8-1,Essex,,Write Ins,,0,68894
Chittenden,State House,CHT-8-1,Essex,,Blanks,,0,68894
Chittenden,State House,CHT-8-1,Essex,,Total Votes Cast,Green,5586,68894
Chittenden,State House,CHT-8-2,Essex,,Tim Jerman,Democratic,2685,68895
Chittenden,State House,CHT-8-2,Essex,,Linda Waite Simpson,Democratic,2314,68895
Chittenden,State House,CHT-8-2,Essex,,Paul Dame,Republican,1791,68895
Chittenden,State House,CHT-8-2,Essex,,Carlton Houghton,Independent,1228,68895
Chittenden,State House,CHT-8-2,Essex,,Write Ins,,0,68895
Chittenden,State House,CHT-8-2,Essex,,Blanks,,0,68895
